model,disease_index,auc_assoc,n_assoc,auc_drug,n_drug,hits_at_50
m3  12 features (+GO metapaths),48221,0.7681129890185312,47,,,
m3  12 features (+GO metapaths),48301,0.7985336684948202,48,,,
m3  12 features (+GO metapaths),48305,0.9250191020764587,27,,,
m3  12 features (+GO metapaths),48310,0.895692672570434,97,,,
m3  12 features (+GO metapaths),48312,0.9241117108529109,345,,,
m3  12 features (+GO metapaths),48319,0.9074548907882242,30,,,
m3  12 features (+GO metapaths),48351,0.9300566009841813,333,,,
m3  12 features (+GO metapaths),48368,0.91714600503663,28,,,
m3  12 features (+GO metapaths),48402,0.9265615365360782,71,,,
m3  12 features (+GO metapaths),48413,0.9017753168169882,180,0.9598344148579101,1.0,0.0
m3  12 features (+GO metapaths),48428,0.9412011962966914,394,,,
m3  12 features (+GO metapaths),48442,0.9262514738985957,38,,,
m3  12 features (+GO metapaths),48449,0.8766386378284395,90,,,
m3  12 features (+GO metapaths),48450,0.9415596933216438,643,,,
m3  12 features (+GO metapaths),48481,0.9497405987853945,207,,,
m3  12 features (+GO metapaths),48488,0.9162425675191632,270,,,
m3  12 features (+GO metapaths),48490,0.9431073425177199,108,,,
m3  12 features (+GO metapaths),48493,0.9265422431044984,90,,,
m3  12 features (+GO metapaths),48496,0.9673332852714296,55,,,
m3  12 features (+GO metapaths),48510,0.921051149776282,41,,,
m3  12 features (+GO metapaths),48511,0.9343267089610234,480,,,
m3  12 features (+GO metapaths),48512,0.9093162324595709,84,,,
m3  12 features (+GO metapaths),48514,0.8718801203157095,86,,,
m3  12 features (+GO metapaths),48515,0.8839420478999734,206,,,
m3  12 features (+GO metapaths),48517,0.9072740513631178,359,,,
m3  12 features (+GO metapaths),48524,0.8909833888647448,54,,,
m3  12 features (+GO metapaths),48531,0.9435623879928315,18,,,
m3  12 features (+GO metapaths),48537,0.9337590693075226,599,0.999022084589683,1.0,1.0
m3  12 features (+GO metapaths),48543,0.9535871044409944,22,,,
m3  12 features (+GO metapaths),48546,0.9288175869207431,123,,,
m3  12 features (+GO metapaths),48561,0.8885666597120802,40,,,
m3  12 features (+GO metapaths),48563,0.9409214704518155,94,,,
m3  12 features (+GO metapaths),48575,0.8652860652860653,22,,,
m3  12 features (+GO metapaths),48583,0.8984919104253724,36,,,
m3  12 features (+GO metapaths),48588,0.9482064387562786,181,,,
m3  12 features (+GO metapaths),48592,0.9416195471757276,51,,,
m3  12 features (+GO metapaths),48600,0.4615795497901564,5,,,
m3  12 features (+GO metapaths),48607,0.9208946608946609,84,,,
m3  12 features (+GO metapaths),48612,0.8216379565105483,38,,,
m3  12 features (+GO metapaths),48617,0.9522774090180819,18,,,
m3  12 features (+GO metapaths),48619,0.9241280696933615,210,,,
m3  12 features (+GO metapaths),48628,0.9485378761231733,44,,,
m3  12 features (+GO metapaths),48634,0.893203563723795,26,,,
m3  12 features (+GO metapaths),48646,0.9256076836417101,66,,,
m3  12 features (+GO metapaths),48647,0.9156400075628663,150,,,
m3  12 features (+GO metapaths),48650,0.9365889996092224,144,,,
m3  12 features (+GO metapaths),48654,0.8889360798471013,17,,,
m3  12 features (+GO metapaths),48661,0.9099077643649931,184,,,
m3  12 features (+GO metapaths),48662,0.8587058038692461,95,,,
m3  12 features (+GO metapaths),48670,0.89885500148926,31,,,
m3  12 features (+GO metapaths),48673,0.9299942904269491,22,,,
m3  12 features (+GO metapaths),48674,0.833300791842933,15,,,
m3  12 features (+GO metapaths),48676,0.8762535153937241,64,,,
m3  12 features (+GO metapaths),48681,0.9188684829198381,165,,,
m3  12 features (+GO metapaths),48690,0.9004121191192374,68,,,
m3  12 features (+GO metapaths),48700,0.8096278317152104,15,,,
m3  12 features (+GO metapaths),48701,0.9264739935383564,23,,,
m3  12 features (+GO metapaths),48702,0.9356165910357456,53,,,
m3  12 features (+GO metapaths),48704,0.8243685889147487,24,,,
m3  12 features (+GO metapaths),48711,0.9427738991685525,236,,,
m3  12 features (+GO metapaths),48717,0.9388837460464399,29,,,
m3  12 features (+GO metapaths),48727,0.9246343227705935,525,,,
m3  12 features (+GO metapaths),48731,0.9155174864941712,80,,,
m3  12 features (+GO metapaths),48747,0.793330339872893,33,,,
m3  12 features (+GO metapaths),48748,0.8662056151940545,14,,,
m3  12 features (+GO metapaths),48772,0.9111357340720222,19,,,
m3  12 features (+GO metapaths),48773,0.8790488906256785,108,0.8085413360265474,1.0,0.0
m3  12 features (+GO metapaths),48783,0.7064345991561182,5,,,
m3  12 features (+GO metapaths),48794,0.8592203174603175,35,,,
m3  12 features (+GO metapaths),48822,0.7288363982244769,4,,,
m3  12 features (+GO metapaths),48841,0.653272962892724,24,0.5758090920538975,3.0,0.0
m3  12 features (+GO metapaths),48843,0.7195351312987934,72,0.6309423347398031,7.0,0.0
m3  12 features (+GO metapaths),48850,0.9291879249850865,218,0.18645028335909325,2.0,0.0
m3  12 features (+GO metapaths),48852,0.7720490274447109,33,0.4787758346581876,5.0,0.0
m3  12 features (+GO metapaths),48872,0.5834282210738373,7,,,
m3  12 features (+GO metapaths),48880,0.7676273803396809,29,,,
m3  12 features (+GO metapaths),48896,0.9365572315882875,2,,,
m3  12 features (+GO metapaths),48911,0.6353280680437424,4,,,
m3  12 features (+GO metapaths),48912,0.7032203220322032,22,,,
m3  12 features (+GO metapaths),48922,0.7573257346999532,7,,,
m3  12 features (+GO metapaths),48941,0.9413192565838536,44,,,
m3  12 features (+GO metapaths),48962,0.7686028425851434,25,,,
m3  12 features (+GO metapaths),48984,0.6176585586697946,49,,,
m3  12 features (+GO metapaths),48986,0.8550090813497754,12,,,
m3  12 features (+GO metapaths),49054,0.7237171008464578,59,,,
m3  12 features (+GO metapaths),49074,0.8520766586570552,44,,,
m3  12 features (+GO metapaths),49123,0.5980195177956372,4,,,
m3  12 features (+GO metapaths),49128,0.9695790194165591,43,,,
m3  12 features (+GO metapaths),49131,0.7455880787653006,25,,,
m3  12 features (+GO metapaths),49132,0.6742553112693964,59,,,
m3  12 features (+GO metapaths),49380,0.551363236587511,18,,,
m3  12 features (+GO metapaths),49543,0.7258986928104575,7,,,
m3  12 features (+GO metapaths),49644,0.6509532841158577,107,0.8136384597648144,2.0,0.0
m3  12 features (+GO metapaths),49670,0.6956610576923077,65,0.5455812351246399,9.0,0.0
m3  12 features (+GO metapaths),49673,0.9420353018086729,13,0.470311027332705,9.0,0.0
m3  12 features (+GO metapaths),49712,0.9137935957285822,258,,,
m3  12 features (+GO metapaths),49721,0.6929034362872322,138,0.6669292824456291,47.0,2.0
m3  12 features (+GO metapaths),49733,0.7759857462466853,678,,,
m3  12 features (+GO metapaths),49773,0.7799143944197844,20,,,
m3  12 features (+GO metapaths),49842,0.8380393594915047,3,,,
m3  12 features (+GO metapaths),49850,0.7091977108897816,17,,,
m3  12 features (+GO metapaths),49900,0.9092544349336311,12,,,
m3  12 features (+GO metapaths),49941,0.8726549017424706,44,,,
m3  12 features (+GO metapaths),50002,0.7366259266680024,23,0.883477482851178,7.0,2.0
m3  12 features (+GO metapaths),50033,0.7059540396883051,131,,,
m3  12 features (+GO metapaths),50051,0.8591943772871996,23,,,
m3  12 features (+GO metapaths),50071,0.6207560217624956,57,,,
m3  12 features (+GO metapaths),50730,0.7351832314358467,241,0.8422077289983452,1.0,0.0
m3  12 features (+GO metapaths),51103,0.8444179978944477,21,,,
m3  12 features (+GO metapaths),51180,0.953327922077922,12,,,
m3  12 features (+GO metapaths),51193,0.6371576142932611,43,,,
m3  12 features (+GO metapaths),51232,0.8088559941520468,48,,,
m3  12 features (+GO metapaths),51234,0.9220925315326214,214,,,
m3  12 features (+GO metapaths),51251,0.7114840274969673,10,,,
m3  12 features (+GO metapaths),51261,0.7682819818060915,277,,,
m3  12 features (+GO metapaths),51273,0.7043916547328223,27,,,
m3  12 features (+GO metapaths),51383,0.6399450297755382,2,,,
m3  12 features (+GO metapaths),51394,0.7209384891106126,176,0.750270481078905,18.0,3.0
m3  12 features (+GO metapaths),51421,0.7643341530665474,45,,,
m3  12 features (+GO metapaths),51431,0.9351893074813331,603,0.9433406916850625,5.0,0.0
m3  12 features (+GO metapaths),51461,0.8754323826094161,42,,,
m3  12 features (+GO metapaths),51671,0.9578741019571859,29,,,
m3  12 features (+GO metapaths),51692,0.6619031221303948,6,,,
m3  12 features (+GO metapaths),51843,,0,,,
m3  12 features (+GO metapaths),52070,0.933501736659299,15,,,
m3  12 features (+GO metapaths),52112,0.5731404958677686,5,,,
m3  12 features (+GO metapaths),52236,0.7717407181984175,53,0.8267435035483699,6.0,0.0
m3  12 features (+GO metapaths),52274,0.9067234424025101,30,,,
m3  12 features (+GO metapaths),52293,0.8379361773252076,18,,,
m3  12 features (+GO metapaths),52294,0.8935981239238662,74,,,
m3  12 features (+GO metapaths),52352,0.80131212196563,659,,,
m3  12 features (+GO metapaths),52450,0.5626328091797705,8,,,
m3  12 features (+GO metapaths),52550,0.9327368861736932,533,,,
m3  12 features (+GO metapaths),52620,0.7882838283828383,30,,,
m3  12 features (+GO metapaths),52961,0.641505255800757,33,,,
m3  12 features (+GO metapaths),53272,0.9247741770847171,674,0.41292116928676326,59.0,0.0
m3  12 features (+GO metapaths),53400,0.7729192324055622,71,,,
m3  12 features (+GO metapaths),53708,0.8746190080354669,12,,,
m3  12 features (+GO metapaths),53713,0.9263164305468197,450,,,
m3  12 features (+GO metapaths),53819,0.9049246955197913,32,0.4889753566796368,4.0,0.0
m3  12 features (+GO metapaths),53871,0.8937278489906165,76,0.9926610890943784,5.0,2.0
m3  12 features (+GO metapaths),53913,0.8004718486437201,107,,,
m3  12 features (+GO metapaths),53963,0.8238707068193131,16,,,
m3  12 features (+GO metapaths),53982,0.7637797735259664,26,,,
m3  12 features (+GO metapaths),53984,0.9412698412698413,55,,,
m3  12 features (+GO metapaths),54001,0.8236550359599258,17,,,
m3  12 features (+GO metapaths),54002,0.6757115066886958,29,,,
m3  12 features (+GO metapaths),54053,0.7475070459605951,727,,,
m3  12 features (+GO metapaths),54062,0.874684811764104,61,,,
m3  12 features (+GO metapaths),54074,0.7851823314346862,104,,,
m3  12 features (+GO metapaths),54081,0.8189589665653495,56,,,
m3  12 features (+GO metapaths),54090,0.9682247899159664,30,,,
m3  12 features (+GO metapaths),54092,0.8916131792896876,15,,,
m3  12 features (+GO metapaths),54093,0.8332343143426713,180,,,
m3  12 features (+GO metapaths),54094,0.9026395499783644,15,,,
m3  12 features (+GO metapaths),54120,0.7125609205776173,175,,,
m3  12 features (+GO metapaths),54134,0.9286142808357203,129,,,
m3  12 features (+GO metapaths),54140,0.9484136594817147,12,,,
m3  12 features (+GO metapaths),54142,0.8410775893709168,30,,,
m3  12 features (+GO metapaths),54144,0.9205155454632589,733,,,
m3  12 features (+GO metapaths),54151,0.7878084881206191,44,,,
m3  12 features (+GO metapaths),54153,0.893192538593482,32,,,
m3  12 features (+GO metapaths),54182,0.8977532139853418,14,,,
m3  12 features (+GO metapaths),54210,0.9744747351970828,13,,,
m3  12 features (+GO metapaths),54213,0.8267954484698443,21,,,
m3  12 features (+GO metapaths),54214,0.8195100025725442,231,,,
m3  12 features (+GO metapaths),54224,0.9888649425287356,16,,,
m3  12 features (+GO metapaths),54244,0.9129170766615976,14,,,
m3  12 features (+GO metapaths),54251,0.895100119255623,102,,,
m3  12 features (+GO metapaths),54260,0.8589755464987032,24,,,
m3  12 features (+GO metapaths),54271,0.891230645555905,18,,,
m3  12 features (+GO metapaths),54273,0.6433317698561601,13,,,
m3  12 features (+GO metapaths),54291,0.8829586132003379,23,,,
m3  12 features (+GO metapaths),54314,0.9300954519932623,13,,,
m3  12 features (+GO metapaths),54340,0.7153607981422551,56,,,
m3  12 features (+GO metapaths),54351,0.9555180180180181,24,,,
m3  12 features (+GO metapaths),54364,0.8931490175621631,9,,,
m3  12 features (+GO metapaths),54384,0.7781648089171974,12,,,
m3  12 features (+GO metapaths),54391,0.8258904367558192,309,,,
m3  12 features (+GO metapaths),54400,0.7609097162072656,38,,,
m3  12 features (+GO metapaths),54403,0.8272001083130246,48,,,
m3  12 features (+GO metapaths),54410,0.9721239233491353,17,,,
m3  12 features (+GO metapaths),54413,0.8647174670504469,14,,,
m3  12 features (+GO metapaths),54420,0.8225524475524476,52,,,
m3  12 features (+GO metapaths),54434,0.9486253934942287,25,,,
m3  12 features (+GO metapaths),54443,0.8730209655431768,105,,,
m3  12 features (+GO metapaths),54452,0.7917057169634489,6,,,
m3  12 features (+GO metapaths),54480,0.9178077196053513,93,,,
m3  12 features (+GO metapaths),54481,0.8865897537677504,29,,,
m3  12 features (+GO metapaths),54484,0.811612426035503,10,,,
m3  12 features (+GO metapaths),54502,0.9178097361465886,44,,,
m3  12 features (+GO metapaths),54524,0.8845928147616874,7,,,
m3  12 features (+GO metapaths),54531,0.9259270895984631,38,,,
m3  12 features (+GO metapaths),54534,0.5810599171466101,12,,,
m3  12 features (+GO metapaths),54553,0.9161268972875068,675,,,
m3  12 features (+GO metapaths),54554,0.8994675707478476,243,,,
m3  12 features (+GO metapaths),54562,0.9172402334499564,174,,,
m3  12 features (+GO metapaths),54564,0.7274216780698596,20,,,
m3  12 features (+GO metapaths),54570,0.6496817901868199,25,,,
m3  12 features (+GO metapaths),54590,0.8926347789654198,29,,,
m3  12 features (+GO metapaths),54624,0.8108029508419206,43,,,
m3  12 features (+GO metapaths),54653,0.7320767708064377,18,,,
m3  12 features (+GO metapaths),54682,0.748529074105964,24,,,
m3  12 features (+GO metapaths),54732,0.655361407856736,220,,,
m3  12 features (+GO metapaths),54741,0.9238353306363382,33,,,
m3  12 features (+GO metapaths),54743,0.5031114911405634,18,,,
m3  12 features (+GO metapaths),54751,0.910451197053407,8,,,
m3  12 features (+GO metapaths),54752,0.8813144187659979,61,,,
m3  12 features (+GO metapaths),54762,0.7249271561771562,16,,,
m3  12 features (+GO metapaths),54774,0.9621635424176881,38,,,
m3  12 features (+GO metapaths),54781,0.9082117004865314,12,,,
m3  12 features (+GO metapaths),54782,0.6172243302288145,12,,,
m3  12 features (+GO metapaths),54794,0.8788764451801464,23,,,
m3  12 features (+GO metapaths),54802,0.81703085033377,52,,,
m3  12 features (+GO metapaths),54814,0.966852886405959,15,,,
m3  12 features (+GO metapaths),54841,0.7188252286952335,2,,,
m3  12 features (+GO metapaths),54842,0.7665291441870306,66,,,
m3  12 features (+GO metapaths),54844,0.6592039800995025,12,,,
m3  12 features (+GO metapaths),54860,0.6257206208425721,2,,,
m3  12 features (+GO metapaths),54862,0.546732305936073,4,,,
m3  12 features (+GO metapaths),54863,0.6087618515222173,46,,,
m3  12 features (+GO metapaths),54870,0.7237541832851969,33,,,
m3  12 features (+GO metapaths),54880,0.7294253152279341,20,,,
m3  12 features (+GO metapaths),54881,0.9345578456428076,685,,,
m3  12 features (+GO metapaths),54882,0.9104152262426058,24,,,
m3  12 features (+GO metapaths),54883,0.9215297971543593,165,,,
m3  12 features (+GO metapaths),54890,0.7516502792780316,27,,,
m3  12 features (+GO metapaths),54891,0.6692272864064638,452,,,
m3  12 features (+GO metapaths),54892,0.8999266862170088,31,,,
m3  12 features (+GO metapaths),54893,0.9072745321813929,116,,,
m3  12 features (+GO metapaths),54894,0.6440563227728134,16,,,
m3  12 features (+GO metapaths),54900,0.6139606758403068,56,,,
m3  12 features (+GO metapaths),54902,0.8818828960583581,29,,,
m3  12 features (+GO metapaths),54904,0.6570008724611602,527,,,
m3  12 features (+GO metapaths),54930,0.8881364982282414,18,,,
m3  12 features (+GO metapaths),54933,0.7188539353895265,153,,,
m3  12 features (+GO metapaths),54944,0.9182048437207347,284,,,
m3  12 features (+GO metapaths),54950,0.7817633786545231,67,,,
m3  12 features (+GO metapaths),54952,0.5066387726638772,10,,,
m3  12 features (+GO metapaths),54973,0.7137840525657596,203,,,
m3  12 features (+GO metapaths),54974,0.667390116997729,43,,,
m3  12 features (+GO metapaths),54984,0.9388157894736842,19,,,
m3  12 features (+GO metapaths),54990,0.7432064176668494,148,,,
m3  12 features (+GO metapaths),54991,0.7815841787770771,28,,,
m3  12 features (+GO metapaths),55000,0.8150389538119087,12,,,
m3  12 features (+GO metapaths),55030,0.9124837691269699,279,,,
m3  12 features (+GO metapaths),55050,0.8663026802635141,28,,,
m3  12 features (+GO metapaths),55054,0.8464011134676565,16,,,
m3  12 features (+GO metapaths),55060,0.7666747984261918,31,,,
m3  12 features (+GO metapaths),55082,0.9103972950126796,80,,,
m3  12 features (+GO metapaths),55101,0.703760162601626,48,,,
m3  12 features (+GO metapaths),55104,0.8034912923545638,107,,,
m3  12 features (+GO metapaths),55111,0.78803898935488,184,,,
m3  12 features (+GO metapaths),55133,0.831468218442256,4,,,
m3  12 features (+GO metapaths),55152,0.9886299673533716,18,,,
m3  12 features (+GO metapaths),55162,0.8327192982456141,140,,,
m3  12 features (+GO metapaths),55194,0.9471759959657086,22,,,
m3  12 features (+GO metapaths),55201,0.621040246673158,26,,,
m3  12 features (+GO metapaths),55203,0.9175377520190984,193,,,
m3  12 features (+GO metapaths),55204,0.9162372911682457,187,,,
