disease_index,mondo_id,disease_name,node_source,module_size,is_eligible,is_anchor,anchor_doid,anchor_hetionet_name,current_family_id,current_family_name,current_anchor_name,current_hop_depth,n_parents,n_children,n_eligible_children,n_anchor_children,is_parent_term,parent_names,anchor_children_names,n_anchor_ancestors,n_anchor_descendants,is_ancestor_of_anchor,is_descendant_of_anchor,antichain_ok_as_anchor,n_descendants,n_eligible_descendants
54066,11177_13976_13975_13313_32804_13973_13974_44305_10955_23040_23041_23042,ectodermal dysplasia,MONDO_grouped,,0,0,,,54066.0,ectodermal dysplasia,,,0,0,0,0,0,,,0,0,0,0,1,0,0
54067,11216_21001_11631_11417_13220_14225_19257,hemochromatosis,MONDO_grouped,,0,0,,,54067.0,hemochromatosis,,,0,0,0,0,0,,,0,0,0,0,1,0,0
54068,1121_1120_1912,frontal sinusitis,MONDO_grouped,,0,0,,,,,,,0,0,0,0,0,,,0,0,0,0,1,0,0
54069,11231_11443_7367_24566_11891_12707_12224_12226_32_12681_12972,"febrile seizures, familial",MONDO_grouped,,0,0,,,54069.0,"febrile seizures, familial",,,0,0,0,0,0,,,0,0,0,0,1,0,0
54070,11232_12320_20756,familial hemiplegic migraine,MONDO_grouped,,0,0,,,54070.0,familial hemiplegic migraine,,,0,0,0,0,0,,,0,0,0,0,1,0,0
54071,1123_1624,sphenoidal sinusitis,MONDO_grouped,,0,0,,,,,,,0,0,0,0,0,,,0,0,0,0,1,0,0
54072,11266_8056_16107,myotonic dystrophy,MONDO_grouped,,0,0,,,54072.0,myotonic dystrophy,,,0,0,0,0,0,,,0,0,0,0,1,0,0
54073,11275_8703_12274,acromesomelic dysplasia,MONDO_grouped,,0,0,,,54073.0,acromesomelic dysplasia,,,0,0,0,0,0,,,0,0,0,0,1,0,0
54074,11285_13406_12767_12540_7932_14189_3004_5150_5417_14207_12659_14266_13420_13409_12419_13416_12674_100114,macular degeneration,MONDO_grouped,186.0,1,0,,,54074.0,macular degeneration,,,0,0,0,0,0,,,0,0,0,0,1,0,0
54075,11303_14451_14539_14462_11390_13589_13191_5363,focal segmental glomerulosclerosis,MONDO_grouped,,0,0,,,54075.0,focal segmental glomerulosclerosis,,,0,0,0,0,0,,,0,0,0,0,1,0,0
54076,11311_12515_12357_13134_8328_7664_11222_11704_12101_12102_12337_12645_12646,"glaucoma 1, open angle",MONDO_grouped,,0,0,,,54076.0,"glaucoma 1, open angle",,,0,0,0,0,0,,,0,0,0,0,1,0,0
54077,11329_14862_13033,"cerebral palsy, spastic quadriplegic",MONDO_grouped,,0,0,,,,,,,0,0,0,0,0,,,0,0,0,0,1,0,0
54078,11335_7738,spondyloepimetaphyseal dysplasia with joint dislocations,MONDO_grouped,,0,0,,,54078.0,spondyloepimetaphyseal dysplasia with joint dislocations,,,0,0,0,0,0,,,0,0,0,0,1,0,0
54079,11337_11336_13135_9974_12146_15541_15542_33557,hemophagocytic lymphohistiocytosis,MONDO_grouped,,0,0,,,54079.0,hemophagocytic lymphohistiocytosis,,,0,0,0,0,0,,,0,0,0,0,1,0,0
54080,11369_7751,"hypercholesterolemia, autosomal dominant",MONDO_grouped,,0,0,,,54080.0,"hypercholesterolemia, autosomal dominant",,,0,0,0,0,0,,,0,0,0,0,1,0,0
54081,11374_7750_5439,familial hypercholesterolemia,MONDO_grouped,94.0,1,0,,,54081.0,familial hypercholesterolemia,,,0,0,0,0,0,,,0,0,0,0,1,0,0
54082,11379_20726,medullary cystic kidney disease,MONDO_grouped,,0,0,,,54082.0,medullary cystic kidney disease,,,0,0,0,0,0,,,0,0,0,0,1,0,0
54083,11384_11440_11815_12109_12458_12459_12587_12599,"hypertension, essential, susceptibility to",MONDO_grouped,,0,0,,,,,,,0,0,0,0,0,,,0,0,0,0,1,0,0
54084,11393_17773_32766,hypoalphalipoproteinemia,MONDO_grouped,,0,0,,,54084.0,hypoalphalipoproteinemia,,,0,0,0,0,0,,,0,0,0,0,1,0,0
54085,11396_7422,keratoderma hereditarium mutilans,MONDO_grouped,,0,0,,,54085.0,keratoderma hereditarium mutilans,,,0,0,0,0,0,,,0,0,0,0,1,0,0
54086,11421_14091_13546_13547,"mitochondrial complex V (ATP synthase) deficiency, nuclear",MONDO_grouped,,0,0,,,54086.0,"mitochondrial complex V (ATP synthase) deficiency, nuclear",,,0,0,0,0,0,,,0,0,0,0,1,0,0
